10500.33465681090,99.48126133957076,1.709667704584005,-.5299590368434203E-003,-.2298473125263533E-002,.2820776520281558E-002,.2084989834974977E-003,.1035214878879182E-001,.1524743984845848E-002
10500.33465681090,116.9837592818501,1.557236319750870,-.2397639561991428E-003,-.2001855426042163E-002,.2270652365133796E-002,.1864996636025549E-003,.5507686760166181E-002,.4783004298047756E-003
10500.33465681090,124.9999999999995,1.505482742529348,-.1246650198426821E-003,-.1856694068226679E-002,.2233451907195104E-002,.1714288451461308E-003,.4471965335319084E-002,.2532599130489976E-003
10500.33465681090,124.9999999999989,1.505482742529340,-.1246650198426816E-003,-.1856694068226669E-002,.1468112291682076E-002,.1714288451461304E-003,.4315157779850551E-002,.2675190489653564E-003
10500.33465681090,133.0162407181498,1.474585108983008,-.3450259152976569E-004,-.1664433388805922E-002,.1730478401430851E-002,.1470104839875678E-003,.3568774297027363E-002,.3241893476786729E-003
10500.33465681090,150.5187386604267,1.413999913700929,.1108224601663204E-003,-.1290727265541811E-002,.1168806988416263E-002,.8794214374111448E-004,.1956190600714287E-002,.3244696206619879E-003
10500.33465681090,174.4187988810964,1.365495988827200,.2221276859400606E-003,-.8780640824475836E-003,.6621298798996931E-003,-.7073163469131208E-006,.4332439787872359E-003,.3455690568404427E-003
10500.33465681090,200.5812011189036,1.337991513930405,.2978822152153702E-003,-.5356357860967526E-003,.2313300525527789E-003,-.7651335028630626E-004,-.5906455023291159E-003,.3406620838327985E-003
10500.33465681090,224.4812613395718,1.333352506759477,.3560462424591364E-003,-.2469339276637981E-003,-.9886775835412154E-004,-.1229012540745060E-003,-.1193399803027562E-002,.2038401893619521E-003
10500.33465681090,241.9837592818481,1.335021462871260,.3892620287953516E-003,-.6964168336032916E-004,-.3587324717750475E-003,-.1268462802007841E-003,-.1375360683866713E-002,.9256681745918257E-005
10500.33465681090,249.9999999999999,1.334985588374369,.4035798571749635E-003,-.9028273844382394E-005,-.1102224554353916E-002,-.1170703628648264E-003,-.1464811398224584E-002,-.1786152071954687E-003
10500.33465681090,249.9999999999981,1.334985588374360,.4035798571749607E-003,-.9028273844382387E-005,.7475295179251413E-003,-.1170703628648252E-003,-.1345238554680021E-002,-.8417953252247532E-004
10500.33465681090,258.0162407181497,1.333719128891794,.4165385099931783E-003,.6312769958754114E-004,-.5457534887908704E-003,-.1149401039515939E-003,-.1231635146268625E-002,-.1707826434370894E-003
10500.33465681090,275.5187386604276,1.333520680690872,.4333900392193106E-003,.1720197704542840E-003,-.5852612961573063E-003,-.1017047985734827E-003,-.8955293070587178E-003,-.4326382969224240E-003
10500.33465681090,299.4187988810972,1.324781574704301,.4546182672556468E-003,.3462228740335878E-003,-.8143189097454338E-003,-.7936070141012933E-004,-.4672677662259985E-003,-.8855424522074388E-003
